1.8190E+00	6.8173E+06	5.4402E+01	2.3663E-01	1.9952E-01	3.3498E+00	2.9015E+03	1.5951E+03	5.9783E+09	3.3340E+03	1.4000E+02	3
1.8163E+00	6.7038E+06	5.0012E+01	1.8514E-01	1.8230E-01	2.7520E+00	2.8573E+03	1.5731E+03	5.8061E+09	3.3350E+03	1.4000E+02	5
1.8797E+00	6.8750E+06	4.2560E+01	1.1808E-01	1.7466E-01	5.2977E+00	2.9303E+03	1.5589E+03	5.7015E+09	3.3360E+03	1.4000E+02	6
1.9833E+00	7.2190E+06	3.6337E+01	1.5276E-01	1.7848E-01	1.0335E+01	3.0769E+03	1.5514E+03	5.6471E+09	3.3370E+03	1.4000E+02	6
2.0947E+00	7.6555E+06	2.9973E+01	1.1038E-01	1.8281E-01	1.2487E+01	3.2629E+03	1.5577E+03	5.6931E+09	3.3380E+03	1.4000E+02	6
2.1285E+00	7.6793E+06	2.4619E+01	2.0541E-01	1.9013E-01	1.3690E+01	3.3952E+03	1.5952E+03	5.7552E+09	3.3390E+03	1.4000E+02	3
2.0023E+00	7.4620E+06	2.2858E+01	2.9678E-01	2.0021E-01	1.4728E+01	3.2992E+03	1.6477E+03	6.1403E+09	3.3400E+03	1.4000E+02	2
1.8455E+00	7.0209E+06	1.9878E+01	2.5569E-01	2.1977E-01	1.6291E+01	3.1041E+03	1.6820E+03	6.3988E+09	3.3410E+03	1.4000E+02	3
1.8021E+00	6.8852E+06	1.7643E+01	2.2724E-01	2.2073E-01	1.6315E+01	3.0441E+03	1.6892E+03	6.4541E+09	3.3420E+03	1.4000E+02	3
1.8121E+00	6.9592E+06	1.8181E+01	2.8436E-01	2.1966E-01	1.5166E+01	3.0595E+03	1.6884E+03	6.4839E+09	3.3430E+03	1.4000E+02	3
1.7675E+00	6.9001E+06	1.8933E+01	2.1943E-01	2.2671E-01	1.5270E+01	3.0341E+03	1.7166E+03	6.7017E+09	3.3440E+03	1.4000E+02	5
1.7333E+00	6.9669E+06	1.7177E+01	1.6599E-01	2.3524E-01	1.7234E+01	3.0698E+03	1.7711E+03	7.1187E+09	3.3450E+03	1.4000E+02	8
1.8255E+00	7.3144E+06	1.5746E+01	1.8070E-01	2.4075E-01	1.8408E+01	3.2229E+03	1.7656E+03	7.0744E+09	3.3460E+03	1.4000E+02	5
1.8460E+00	7.2511E+06	1.4550E+01	2.8568E-01	2.4725E-01	1.9656E+01	3.1950E+03	1.7308E+03	6.7984E+09	3.3470E+03	1.4000E+02	2
1.7760E+00	6.4770E+06	1.3528E+01	2.9109E-01	2.7005E-01	2.0336E+01	2.9892E+03	1.6831E+03	6.1382E+09	3.3480E+03	1.4000E+02	2
1.7734E+00	6.0256E+06	1.3277E+01	3.2323E-01	2.8368E-01	2.2340E+01	2.8567E+03	1.6109E+03	5.4734E+09	3.3490E+03	1.4000E+02	2
1.7890E+00	5.9154E+06	1.2655E+01	3.3953E-01	3.0164E-01	2.3830E+01	2.8044E+03	1.5676E+03	5.1835E+09	3.3500E+03	1.4000E+02	2
1.7908E+00	5.8045E+06	1.1099E+01	3.3305E-01	3.0980E-01	2.4775E+01	2.7519E+03	1.5367E+03	4.9809E+09	3.3510E+03	1.4000E+02	1
1.7750E+00	5.6855E+06	9.8954E+00	3.3302E-01	3.1480E-01	2.4325E+01	2.6955E+03	1.5186E+03	4.8643E+09	3.3520E+03	1.4000E+02	2
1.7977E+00	5.6747E+06	9.4896E+00	3.4376E-01	3.2003E-01	2.4018E+01	2.6903E+03	1.4966E+03	4.7241E+09	3.3530E+03	1.4000E+02	1
1.8247E+00	5.6100E+06	9.1688E+00	3.3885E-01	3.1993E-01	2.5221E+01	2.6907E+03	1.4745E+03	4.5333E+09	3.3540E+03	1.4000E+02	1
1.8147E+00	5.5863E+06	8.4558E+00	3.4252E-01	3.1720E-01	2.5672E+01	2.6793E+03	1.4765E+03	4.5451E+09	3.3550E+03	1.4000E+02	2
1.7783E+00	5.5692E+06	8.3183E+00	3.4284E-01	3.1830E-01	2.4561E+01	2.6711E+03	1.5020E+03	4.7040E+09	3.3560E+03	1.4000E+02	2
1.7561E+00	5.5937E+06	8.7817E+00	3.4431E-01	3.2182E-01	2.3612E+01	2.6828E+03	1.5277E+03	4.8661E+09	3.3570E+03	1.4000E+02	1
1.7713E+00	5.6962E+06	9.1121E+00	3.4038E-01	3.2334E-01	2.3849E+01	2.7024E+03	1.5257E+03	4.9063E+09	3.3580E+03	1.4000E+02	1
1.7960E+00	5.6890E+06	9.8292E+00	3.4796E-01	3.2486E-01	2.4074E+01	2.6990E+03	1.5028E+03	4.7603E+09	3.3590E+03	1.4000E+02	1
1.8009E+00	5.6262E+06	1.0435E+01	3.4811E-01	3.2513E-01	2.3164E+01	2.6692E+03	1.4822E+03	4.6304E+09	3.3600E+03	1.4000E+02	1
1.7868E+00	5.5633E+06	1.0740E+01	3.4471E-01	3.2067E-01	2.2691E+01	2.6394E+03	1.4771E+03	4.5991E+09	3.3610E+03	1.4000E+02	1
1.7829E+00	5.5443E+06	1.1820E+01	3.4129E-01	3.0729E-01	2.3277E+01	2.6304E+03	1.4754E+03	4.5882E+09	3.3620E+03	1.4000E+02	2
1.7846E+00	5.6000E+06	1.5330E+01	3.3367E-01	2.8492E-01	2.2186E+01	2.6568E+03	1.4888E+03	4.6717E+09	3.3630E+03	1.4000E+02	1
1.7587E+00	5.9335E+06	2.1283E+01	2.8937E-01	2.4720E-01	1.9404E+01	2.6503E+03	1.5070E+03	5.0842E+09	3.3640E+03	1.4000E+02	3
1.7918E+00	5.8567E+06	2.6113E+01	2.4180E-01	2.1820E-01	1.5183E+01	2.6160E+03	1.4600E+03	4.7721E+09	3.3650E+03	1.4000E+02	9
1.9430E+00	5.9298E+06	3.0372E+01	1.9791E-01	1.9468E-01	1.2872E+01	2.6486E+03	1.3632E+03	4.1604E+09	3.3660E+03	1.4000E+02	7
2.0895E+00	6.1671E+06	4.2790E+01	1.8330E-01	1.8323E-01	9.1564E+00	2.7547E+03	1.3184E+03	3.8912E+09	3.3670E+03	1.4000E+02	7
2.1677E+00	6.8105E+06	5.3786E+01	1.7346E-01	1.5810E-01	3.4411E+00	2.8526E+03	1.3159E+03	4.1345E+09	3.3680E+03	1.4000E+02	7
2.2092E+00	6.9236E+06	5.9423E+01	1.6668E-01	1.4792E-01	4.3600E-02	2.8883E+03	1.3074E+03	4.0973E+09	3.3690E+03	1.4000E+02	7
2.1980E+00	6.8915E+06	6.2235E+01	1.5085E-01	1.4952E-01	0.0000E+00	2.8749E+03	1.3080E+03	4.1011E+09	3.3700E+03	1.4000E+02	9
2.1754E+00	6.9869E+06	6.1791E+01	1.7395E-01	1.4830E-01	0.0000E+00	2.9147E+03	1.3399E+03	4.3034E+09	3.3710E+03	1.4000E+02	9
2.1336E+00	7.2366E+06	5.8388E+01	1.3035E-01	1.4013E-01	0.0000E+00	3.0189E+03	1.4150E+03	4.7992E+09	3.3720E+03	1.4000E+02	6
2.1218E+00	7.4180E+06	5.5024E+01	1.1435E-01	1.3206E-01	0.0000E+00	3.0946E+03	1.4584E+03	5.0987E+09	3.3730E+03	1.4000E+02	9
2.1072E+00	7.5426E+06	5.3655E+01	1.2268E-01	1.2877E-01	0.0000E+00	3.0967E+03	1.4696E+03	5.2604E+09	3.3740E+03	1.4000E+02	9
2.0873E+00	7.4017E+06	5.2866E+01	1.2933E-01	1.2688E-01	0.0000E+00	3.0388E+03	1.4559E+03	5.1626E+09	3.3750E+03	1.4000E+02	9
2.0862E+00	7.2962E+06	5.1836E+01	1.3563E-01	1.2441E-01	0.0000E+00	2.9955E+03	1.4359E+03	5.0220E+09	3.3760E+03	1.4000E+02	9
2.0940E+00	7.2706E+06	5.0822E+01	1.4733E-01	1.2197E-01	0.0000E+00	2.9850E+03	1.4255E+03	4.9494E+09	3.3770E+03	1.4000E+02	7
2.0825E+00	7.3750E+06	5.1205E+01	1.4585E-01	1.2289E-01	0.0000E+00	2.9909E+03	1.4362E+03	5.0861E+09	3.3780E+03	1.4000E+02	7
2.0548E+00	7.5075E+06	5.3143E+01	1.3844E-01	1.2754E-01	0.0000E+00	3.0374E+03	1.4782E+03	5.4008E+09	3.3790E+03	1.4000E+02	9
