1.83201E+00	6.45687E+06	3.71138E+01	3.06810E-01	2.91428E-01	1.73151E+01	3.00445E+03	1.63997E+03	5.78002E+09	3.31800E+03	1.40000E+02
1.88157E+00	6.55380E+06	3.83658E+01	3.04070E-01	2.85679E-01	1.51027E+01	3.04205E+03	1.61676E+03	5.63142E+09	3.31900E+03	1.40000E+02
1.90835E+00	6.68030E+06	3.76650E+01	2.98835E-01	2.81267E-01	1.32863E+01	3.08573E+03	1.61696E+03	5.66025E+09	3.32000E+03	1.40000E+02
1.90144E+00	6.68182E+06	3.52417E+01	2.92065E-01	2.72934E-01	1.25708E+01	3.08644E+03	1.62321E+03	5.70408E+09	3.32100E+03	1.40000E+02
1.86334E+00	6.60803E+06	3.22221E+01	2.92110E-01	2.64817E-01	1.35269E+01	3.05235E+03	1.63811E+03	5.80929E+09	3.32200E+03	1.40000E+02
1.82784E+00	6.56958E+06	2.81029E+01	2.90385E-01	2.61793E-01	1.45756E+01	3.03459E+03	1.66020E+03	5.96706E+09	3.32300E+03	1.40000E+02
1.80368E+00	6.70839E+06	2.12204E+01	2.85190E-01	2.62638E-01	1.55315E+01	3.06753E+03	1.70071E+03	6.32543E+09	3.32400E+03	1.40000E+02
1.79725E+00	6.92194E+06	1.94038E+01	2.46170E-01	2.72773E-01	1.77198E+01	3.15739E+03	1.75678E+03	6.76608E+09	3.32500E+03	1.40000E+02
1.81398E+00	7.10496E+06	1.81813E+01	2.39030E-01	2.79248E-01	1.99612E+01	3.24087E+03	1.78661E+03	6.99776E+09	3.32600E+03	1.40000E+02
1.83933E+00	7.07656E+06	1.85667E+01	3.00545E-01	2.84429E-01	1.89921E+01	3.22791E+03	1.75494E+03	6.75187E+09	3.32700E+03	1.40000E+02
1.83751E+00	6.84106E+06	2.14817E+01	3.11735E-01	2.90464E-01	1.83379E+01	3.12050E+03	1.69822E+03	6.32246E+09	3.32800E+03	1.40000E+02
1.82305E+00	6.39337E+06	2.74813E+01	3.26785E-01	2.92565E-01	1.82577E+01	2.99610E+03	1.64346E+03	5.76355E+09	3.32900E+03	1.40000E+02
1.79777E+00	6.20695E+06	3.50042E+01	3.22180E-01	2.86768E-01	1.55913E+01	2.90874E+03	1.61797E+03	5.58615E+09	3.33000E+03	1.40000E+02
1.77706E+00	6.13678E+06	4.12808E+01	3.08930E-01	2.71213E-01	1.09853E+01	2.87585E+03	1.61832E+03	5.58861E+09	3.33100E+03	1.40000E+02
