3.0185E+01	2.7029E+01	1.2693E+10	2.4410E+01	6.5228E+09	1.8905E+01	3.3100E+03	1.4000E+02	1
2.8609E+01	2.7874E+01	1.2683E+10	2.3259E+01	6.5657E+09	1.9682E+01	3.3110E+03	1.4000E+02	1
2.8444E+01	2.8499E+01	1.2832E+10	2.3206E+01	6.5222E+09	2.1474E+01	3.3120E+03	1.4000E+02	1
3.0294E+01	2.8969E+01	1.2712E+10	2.2802E+01	6.4898E+09	2.2281E+01	3.3130E+03	1.4000E+02	1
2.9026E+01	2.9427E+01	1.2026E+10	2.4208E+01	6.4579E+09	2.2133E+01	3.3140E+03	1.4000E+02	1
3.0353E+01	2.9399E+01	1.1919E+10	2.6325E+01	6.4251E+09	2.2535E+01	3.3150E+03	1.4000E+02	1
3.0982E+01	2.9508E+01	1.1716E+10	2.8921E+01	6.3041E+09	2.2012E+01	3.3160E+03	1.4000E+02	1
3.1463E+01	2.9896E+01	1.1252E+10	3.4991E+01	6.1205E+09	1.9704E+01	3.3170E+03	1.4000E+02	1
3.0681E+01	2.9143E+01	1.1693E+10	3.7114E+01	5.7800E+09	1.7315E+01	3.3180E+03	1.4000E+02	1
3.0407E+01	2.8568E+01	1.2428E+10	3.8366E+01	5.6314E+09	1.5103E+01	3.3190E+03	1.4000E+02	1
2.9884E+01	2.8127E+01	1.3067E+10	3.7665E+01	5.6603E+09	1.3286E+01	3.3200E+03	1.4000E+02	1
2.9207E+01	2.7293E+01	1.3018E+10	3.5242E+01	5.7041E+09	1.2571E+01	3.3210E+03	1.4000E+02	1
2.9211E+01	2.6482E+01	1.2424E+10	3.2222E+01	5.8093E+09	1.3527E+01	3.3220E+03	1.4000E+02	1
2.9039E+01	2.6179E+01	1.1980E+10	2.8103E+01	5.9671E+09	1.4576E+01	3.3230E+03	1.4000E+02	1
2.8519E+01	2.6264E+01	1.2144E+10	2.1220E+01	6.3254E+09	1.5532E+01	3.3240E+03	1.4000E+02	1
2.4617E+01	2.7277E+01	1.2834E+10	1.9404E+01	6.7661E+09	1.7720E+01	3.3250E+03	1.4000E+02	1
2.3903E+01	2.7925E+01	1.3696E+10	1.8181E+01	6.9978E+09	1.9961E+01	3.3260E+03	1.4000E+02	1
3.0055E+01	2.8443E+01	1.3840E+10	1.8567E+01	6.7519E+09	1.8992E+01	3.3270E+03	1.4000E+02	1
3.1174E+01	2.9046E+01	1.2918E+10	2.1482E+01	6.3225E+09	1.8338E+01	3.3280E+03	1.4000E+02	1
3.2679E+01	2.9257E+01	1.1470E+10	2.7481E+01	5.7636E+09	1.8258E+01	3.3290E+03	1.4000E+02	1
3.2218E+01	2.8677E+01	1.0606E+10	3.5004E+01	5.5861E+09	1.5591E+01	3.3300E+03	1.4000E+02	1
3.0893E+01	2.7121E+01	1.0197E+10	4.1281E+01	5.5886E+09	1.0985E+01	3.3310E+03	1.4000E+02	1
3.0328E+01	2.4144E+01	1.0681E+10	4.7827E+01	5.6089E+09	7.3246E+00	3.3320E+03	1.4000E+02	1
2.9681E+01	2.1586E+01	1.1629E+10	5.2439E+01	5.7772E+09	5.2338E+00	3.3330E+03	1.4000E+02	1
2.3663E+01	1.9952E+01	1.1809E+10	5.4402E+01	5.9783E+09	3.3498E+00	3.3340E+03	1.4000E+02	3
1.8514E+01	1.8230E+01	1.1413E+10	5.0012E+01	5.8061E+09	2.7520E+00	3.3350E+03	1.4000E+02	5
1.1808E+01	1.7466E+01	1.2544E+10	4.2560E+01	5.7015E+09	5.2977E+00	3.3360E+03	1.4000E+02	6
1.5276E+01	1.7848E+01	1.4683E+10	3.6337E+01	5.6471E+09	1.0335E+01	3.3370E+03	1.4000E+02	6
1.1038E+01	1.8281E+01	1.7389E+10	2.9973E+01	5.6931E+09	1.2487E+01	3.3380E+03	1.4000E+02	6
2.0541E+01	1.9013E+01	1.8399E+10	2.4619E+01	5.7552E+09	1.3690E+01	3.3390E+03	1.4000E+02	3
2.9678E+01	2.0021E+01	1.6431E+10	2.2858E+01	6.1403E+09	1.4728E+01	3.3400E+03	1.4000E+02	2
2.5569E+01	2.1977E+01	1.3262E+10	1.9878E+01	6.3988E+09	1.6291E+01	3.3410E+03	1.4000E+02	3
2.2724E+01	2.2073E+01	1.2354E+10	1.7643E+01	6.4541E+09	1.6315E+01	3.3420E+03	1.4000E+02	3
2.8436E+01	2.1966E+01	1.2646E+10	1.8181E+01	6.4839E+09	1.5166E+01	3.3430E+03	1.4000E+02	3
2.1943E+01	2.2671E+01	1.2000E+10	1.8933E+01	6.7016E+09	1.5270E+01	3.3440E+03	1.4000E+02	5
1.6599E+01	2.3524E+01	1.1895E+10	1.7177E+01	7.1187E+09	1.7234E+01	3.3450E+03	1.4000E+02	8
1.8070E+01	2.4075E+01	1.4141E+10	1.5746E+01	7.0744E+09	1.8408E+01	3.3460E+03	1.4000E+02	5
2.8568E+01	2.4725E+01	1.4103E+10	1.4550E+01	6.7984E+09	1.9656E+01	3.3470E+03	1.4000E+02	2
2.9109E+01	2.7005E+01	1.1176E+10	1.3528E+01	6.1382E+09	2.0336E+01	3.3480E+03	1.4000E+02	2
3.2323E+01	2.8368E+01	9.9155E+09	1.3277E+01	5.4734E+09	2.2340E+01	3.3490E+03	1.4000E+02	2
3.3953E+01	3.0164E+01	9.6778E+09	1.2655E+01	5.1834E+09	2.3830E+01	3.3500E+03	1.4000E+02	2
3.3305E+01	3.0980E+01	9.3322E+09	1.1099E+01	4.9809E+09	2.4775E+01	3.3510E+03	1.4000E+02	1
3.3302E+01	3.1480E+01	8.8393E+09	9.8954E+00	4.8643E+09	2.4325E+01	3.3520E+03	1.4000E+02	2
3.4376E+01	3.2003E+01	8.9679E+09	9.4896E+00	4.7241E+09	2.4018E+01	3.3530E+03	1.4000E+02	1
3.3885E+01	3.1993E+01	9.0501E+09	9.1688E+00	4.5333E+09	2.5221E+01	3.3540E+03	1.4000E+02	1
3.4252E+01	3.1720E+01	8.9068E+09	8.4558E+00	4.5451E+09	2.5672E+01	3.3550E+03	1.4000E+02	2
3.4284E+01	3.1830E+01	8.6038E+09	8.3183E+00	4.7040E+09	2.4561E+01	3.3560E+03	1.4000E+02	2
3.4431E+01	3.2182E+01	8.5189E+09	8.7817E+00	4.8661E+09	2.3612E+01	3.3570E+03	1.4000E+02	1
3.4038E+01	3.2334E+01	8.8518E+09	9.1121E+00	4.9063E+09	2.3849E+01	3.3580E+03	1.4000E+02	1
3.4796E+01	3.2486E+01	9.0077E+09	9.8292E+00	4.7603E+09	2.4074E+01	3.3590E+03	1.4000E+02	1
3.4811E+01	3.2513E+01	8.8439E+09	1.0435E+01	4.6304E+09	2.3164E+01	3.3600E+03	1.4000E+02	1
3.4471E+01	3.2067E+01	8.5514E+09	1.0740E+01	4.5991E+09	2.2691E+01	3.3610E+03	1.4000E+02	1
3.4129E+01	3.0729E+01	8.4661E+09	1.1820E+01	4.5882E+09	2.3277E+01	3.3620E+03	1.4000E+02	2
3.3367E+01	2.8492E+01	8.6490E+09	1.5330E+01	4.6717E+09	2.2186E+01	3.3630E+03	1.4000E+02	1
2.8937E+01	2.4720E+01	8.9465E+09	2.1283E+01	5.0842E+09	1.9404E+01	3.3640E+03	1.4000E+02	3
2.4180E+01	2.1820E+01	8.9583E+09	2.6113E+01	4.7721E+09	1.5183E+01	3.3650E+03	1.4000E+02	9
1.9791E+01	1.9468E+01	1.0159E+10	3.0372E+01	4.1604E+09	1.2872E+01	3.3660E+03	1.4000E+02	7
1.8330E+01	1.8323E+01	1.1800E+10	4.2790E+01	3.8912E+09	9.1564E+00	3.3670E+03	1.4000E+02	7
1.7346E+01	1.5810E+01	1.3915E+10	5.3786E+01	4.1345E+09	3.4411E+00	3.3680E+03	1.4000E+02	7
1.6668E+01	1.4792E+01	1.4535E+10	5.9423E+01	4.0973E+09	4.3600E+02	3.3690E+03	1.4000E+02	7
1.5085E+01	1.4952E+01	1.4345E+10	6.2235E+01	4.1011E+09	0.0000E+00	3.3700E+03	1.4000E+02	9
1.7395E+01	1.4830E+01	1.4627E+10	6.1791E+01	4.3034E+09	0.0000E+00	3.3710E+03	1.4000E+02	9
1.3035E+01	1.4013E+01	1.5448E+10	5.8388E+01	4.7992E+09	0.0000E+00	3.3720E+03	1.4000E+02	6
1.1435E+01	1.3206E+01	1.6157E+10	5.5024E+01	5.0987E+09	0.0000E+00	3.3730E+03	1.4000E+02	9
1.2268E+01	1.2877E+01	1.6343E+10	5.3655E+01	5.2604E+09	0.0000E+00	3.3740E+03	1.4000E+02	9
1.2933E+01	1.2688E+01	1.5609E+10	5.2866E+01	5.1626E+09	0.0000E+00	3.3750E+03	1.4000E+02	9
1.3563E+01	1.2441E+01	1.5160E+10	5.1836E+01	5.0220E+09	0.0000E+00	3.3760E+03	1.4000E+02	9
1.4733E+01	1.2197E+01	1.5104E+10	5.0822E+01	4.9494E+09	0.0000E+00	3.3770E+03	1.4000E+02	7
1.4585E+01	1.2289E+01	1.5277E+10	5.1205E+01	5.0861E+09	0.0000E+00	3.3780E+03	1.4000E+02	7
1.3844E+01	1.2754E+01	1.5602E+10	5.3143E+01	5.4008E+09	0.0000E+00	3.3790E+03	1.4000E+02	9
1.1946E+01	1.2965E+01	1.6491E+10	5.3988E+01	5.9920E+09	5.5000E+03	3.3800E+03	1.4000E+02	9
7.8510E+00	1.2707E+01	1.7920E+10	5.2611E+01	6.9855E+09	0.0000E+00	3.3810E+03	1.4000E+02	6
7.5605E+00	1.2433E+01	1.9927E+10	5.0973E+01	8.3848E+09	0.0000E+00	3.3820E+03	1.4000E+02	6
7.5475E+00	1.2621E+01	1.9030E+10	5.1702E+01	8.8127E+09	0.0000E+00	3.3830E+03	1.4000E+02	6
7.6065E+00	1.3028E+01	1.6249E+10	5.3508E+01	8.8378E+09	0.0000E+00	3.3840E+03	1.4000E+02	9
7.8315E+00	1.3331E+01	1.4836E+10	5.4618E+01	8.7284E+09	0.0000E+00	3.3850E+03	1.4000E+02	6
1.0866E+01	1.3495E+01	1.5477E+10	5.4360E+01	8.7129E+09	0.0000E+00	3.3860E+03	1.4000E+02	6
1.2946E+01	1.3218E+01	1.5857E+10	5.0704E+01	8.5885E+09	0.0000E+00	3.3870E+03	1.4000E+02	6
1.3663E+01	1.4052E+01	1.5558E+10	5.0935E+01	8.2314E+09	0.0000E+00	3.3880E+03	1.4000E+02	50
1.3664E+01	1.5096E+01	1.6919E+10	5.2428E+01	8.5673E+09	3.4030E+01	3.3890E+03	1.4000E+02	50
1.3989E+01	1.6085E+01	1.7032E+10	5.1154E+01	8.9269E+09	6.7050E+01	3.3900E+03	1.4000E+02	60
1.5276E+01	1.7440E+01	1.3517E+10	4.7408E+01	8.3024E+09	7.7220E+01	3.3910E+03	1.4000E+02	50
2.1243E+01	2.0310E+01	1.2802E+10	4.2038E+01	7.2575E+09	5.8850E+01	3.3920E+03	1.4000E+02	30
2.5905E+01	2.2379E+01	1.2254E+10	3.6816E+01	6.2006E+09	3.9590E+01	3.3930E+03	1.4000E+02	30
2.7949E+01	2.3798E+01	1.2207E+10	3.2251E+01	6.0769E+09	8.4570E+01	3.3940E+03	1.4000E+02	30
2.9580E+01	2.5501E+01	1.1007E+10	3.0731E+01	5.8337E+09	1.4705E+00	3.3950E+03	1.4000E+02	30
2.8920E+01	2.7309E+01	1.0326E+10	2.8293E+01	5.7128E+09	1.6571E+00	3.3960E+03	1.4000E+02	30
2.5962E+01	2.8009E+01	1.0465E+10	2.4776E+01	5.6517E+09	1.7917E+00	3.3970E+03	1.4000E+02	30
2.7644E+01	2.8263E+01	1.0574E+10	2.2766E+01	5.6516E+09	2.1314E+00	3.3980E+03	1.4000E+02	30
2.7327E+01	2.8444E+01	1.0847E+10	2.2028E+01	5.6364E+09	1.8925E+00	3.3990E+03	1.4000E+02	30
2.7648E+01	2.9015E+01	1.0557E+10	2.1862E+01	5.6375E+09	1.6374E+00	3.4000E+03	1.4000E+02	30
2.9743E+01	2.9794E+01	1.0336E+10	2.2143E+01	5.3528E+09	2.5521E+00	3.4010E+03	1.4000E+02	20
3.1375E+01	3.0086E+01	1.0666E+10	2.1550E+01	4.9589E+09	3.9859E+00	3.4020E+03	1.4000E+02	20
3.3829E+01	2.9803E+01	1.0440E+10	1.9833E+01	4.8352E+09	4.5422E+00	3.4030E+03	1.4000E+02	20
2.9047E+01	2.9917E+01	1.0512E+10	1.9408E+01	4.9055E+09	4.7055E+00	3.4040E+03	1.4000E+02	30
2.8306E+01	3.0038E+01	1.0847E+10	1.8953E+01	4.8846E+09	5.4936E+00	3.4050E+03	1.4000E+02	30
2.7015E+01	2.9905E+01	1.1127E+10	1.8898E+01	4.9221E+09	5.5792E+00	3.4060E+03	1.4000E+02	30
2.6457E+01	2.9408E+01	1.1155E+10	1.9459E+01	4.8248E+09	4.5248E+00	3.4070E+03	1.4000E+02	30
2.9452E+01	2.8683E+01	1.1096E+10	2.0258E+01	4.7826E+09	3.5850E+00	3.4080E+03	1.4000E+02	30
2.6989E+01	2.8414E+01	1.1090E+10	2.1452E+01	4.8814E+09	4.1467E+00	3.4090E+03	1.4000E+02	30
2.7582E+01	2.8289E+01	1.1770E+10	2.1828E+01	4.9073E+09	4.8411E+00	3.4100E+03	1.4000E+02	30
3.0109E+01	2.7848E+01	1.1983E+10	2.1393E+01	4.7805E+09	4.9984E+00	3.4110E+03	1.4000E+02	20
2.7606E+01	2.6670E+01	1.2113E+10	2.1828E+01	4.9729E+09	4.5417E+00	3.4120E+03	1.4000E+02	30
2.2047E+01	2.5757E+01	1.1878E+10	2.3612E+01	5.1673E+09	4.0345E+00	3.4130E+03	1.4000E+02	50
1.6303E+01	2.5364E+01	1.2419E+10	2.5240E+01	5.4481E+09	3.7501E+00	3.4140E+03	1.4000E+02	50
2.0302E+01	2.5062E+01	1.3403E+10	2.5266E+01	5.6098E+09	3.1922E+00	3.4150E+03	1.4000E+02	30
2.2776E+01	2.4680E+01	1.3598E+10	2.5378E+01	5.5622E+09	2.5551E+00	3.4160E+03	1.4000E+02	30
2.6078E+01	2.4694E+01	1.2807E+10	2.5928E+01	5.3609E+09	2.2861E+00	3.4170E+03	1.4000E+02	30
2.7947E+01	2.5366E+01	1.1584E+10	2.5012E+01	4.8843E+09	2.5403E+00	3.4180E+03	1.4000E+02	30
2.9640E+01	2.7418E+01	1.1082E+10	2.4907E+01	4.6763E+09	2.9943E+00	3.4190E+03	1.4000E+02	20
3.0382E+01	2.8741E+01	1.0842E+10	2.3806E+01	4.6191E+09	2.7917E+00	3.4200E+03	1.4000E+02	20
3.0102E+01	2.9116E+01	1.0880E+10	2.1312E+01	4.6107E+09	2.1550E+00	3.4210E+03	1.4000E+02	20
2.7886E+01	2.9277E+01	1.0960E+10	1.9823E+01	4.6608E+09	1.9908E+00	3.4220E+03	1.4000E+02	30
2.7079E+01	2.9209E+01	1.1564E+10	1.8675E+01	4.7447E+09	2.6070E+00	3.4230E+03	1.4000E+02	30
3.0881E+01	2.8880E+01	1.1678E+10	1.7736E+01	4.7576E+09	3.4181E+00	3.4240E+03	1.4000E+02	20
3.0435E+01	2.8257E+01	1.1282E+10	1.7270E+01	4.7897E+09	4.0516E+00	3.4250E+03	1.4000E+02	30
2.4869E+01	2.7404E+01	1.1076E+10	1.8316E+01	4.8172E+09	4.5587E+00	3.4260E+03	1.4000E+02	30
2.4431E+01	2.6093E+01	1.1293E+10	1.8427E+01	4.9170E+09	4.4792E+00	3.4270E+03	1.4000E+02	30
2.2168E+01	2.5350E+01	1.1930E+10	1.7804E+01	5.3908E+09	4.2859E+00	3.4280E+03	1.4000E+02	50
1.6893E+01	2.5159E+01	1.2637E+10	1.8176E+01	5.9159E+09	4.6396E+00	3.4290E+03	1.4000E+02	40
2.4702E+01	2.5152E+01	1.3743E+10	1.9375E+01	6.2779E+09	5.0492E+00	3.4300E+03	1.4000E+02	30
2.6693E+01	2.5051E+01	1.3643E+10	1.9374E+01	5.9815E+09	4.4868E+00	3.4310E+03	1.4000E+02	30
3.0912E+01	2.5131E+01	1.0927E+10	1.9126E+01	4.9617E+09	3.6988E+00	3.4320E+03	1.4000E+02	20
3.1050E+01	2.5492E+01	9.9665E+09	2.0405E+01	4.6842E+09	3.3783E+00	3.4330E+03	1.4000E+02	20
2.8598E+01	2.5892E+01	9.7366E+09	2.3343E+01	4.6622E+09	3.2143E+00	3.4340E+03	1.4000E+02	30
2.7840E+01	2.5730E+01	9.8082E+09	2.4131E+01	4.6621E+09	2.8475E+00	3.4350E+03	1.4000E+02	30
2.5587E+01	2.5523E+01	1.0907E+10	2.3702E+01	4.5148E+09	2.3063E+00	3.4360E+03	1.4000E+02	30
2.3896E+01	2.5507E+01	1.2790E+10	2.4893E+01	4.3332E+09	2.1999E+00	3.4370E+03	1.4000E+02	30
2.7619E+01	2.4422E+01	1.3957E+10	2.7547E+01	4.3802E+09	2.0324E+00	3.4380E+03	1.4000E+02	30
2.6596E+01	2.3138E+01	1.2505E+10	3.1455E+01	4.1679E+09	1.3579E+00	3.4390E+03	1.4000E+02	30
2.2324E+01	2.1883E+01	1.0415E+10	3.4458E+01	3.7213E+09	1.3625E+00	3.4400E+03	1.4000E+02	70
1.6841E+01	2.0216E+01	1.0892E+10	3.5290E+01	3.6320E+09	1.7839E+00	3.4410E+03	1.4000E+02	70
1.0371E+01	1.8120E+01	1.3364E+10	3.7158E+01	4.4986E+09	1.6895E+00	3.4420E+03	1.4000E+02	60
4.9185E+00	1.6340E+01	2.1085E+10	4.1873E+01	5.2971E+09	0.0000E+00	3.4430E+03	1.4000E+02	60
5.4230E+00	1.4330E+01	2.5062E+10	4.5315E+01	6.4254E+09	0.0000E+00	3.4440E+03	1.4000E+02	60
7.9140E+00	1.2377E+01	2.4908E+10	4.7238E+01	6.8263E+09	0.0000E+00	3.4450E+03	1.4000E+02	60
1.4480E+01	1.2328E+01	2.0944E+10	5.1121E+01	6.1466E+09	0.0000E+00	3.4460E+03	1.4000E+02	70
1.6572E+01	1.3145E+01	1.2297E+10	5.4755E+01	5.1097E+09	0.0000E+00	3.4470E+03	1.4000E+02	70
1.7280E+01	1.3632E+01	1.1481E+10	5.6166E+01	4.2958E+09	0.0000E+00	3.4480E+03	1.4000E+02	70
1.8817E+01	1.3970E+01	1.2952E+10	5.6703E+01	4.2074E+09	0.0000E+00	3.4490E+03	1.4000E+02	70
1.5658E+01	1.4416E+01	1.4151E+10	5.8636E+01	4.1594E+09	0.0000E+00	3.4500E+03	1.4000E+02	70
1.6441E+01	1.4619E+01	1.3550E+10	6.0167E+01	4.1627E+09	0.0000E+00	3.4510E+03	1.4000E+02	70
1.7722E+01	1.3897E+01	1.3643E+10	5.7853E+01	4.3203E+09	0.0000E+00	3.4520E+03	1.4000E+02	70
1.5042E+01	1.3254E+01	1.4175E+10	5.5224E+01	4.3920E+09	0.0000E+00	3.4530E+03	1.4000E+02	70
1.4177E+01	1.3214E+01	1.4760E+10	5.5059E+01	4.3281E+09	0.0000E+00	3.4540E+03	1.4000E+02	70
1.5342E+01	1.3417E+01	1.4250E+10	5.5770E+01	4.3240E+09	0.0000E+00	3.4550E+03	1.4000E+02	70
1.3703E+01	1.3212E+01	1.4820E+10	5.4392E+01	4.5212E+09	0.0000E+00	3.4560E+03	1.4000E+02	90
1.3649E+01	1.2856E+01	1.5506E+10	5.2311E+01	4.7066E+09	0.0000E+00	3.4570E+03	1.4000E+02	90
1.7509E+01	1.2591E+01	1.5060E+10	5.1280E+01	4.6979E+09	0.0000E+00	3.4580E+03	1.4000E+02	70
1.6471E+01	1.2407E+01	1.3986E+10	5.0971E+01	4.5799E+09	0.0000E+00	3.4590E+03	1.4000E+02	90
1.3838E+01	1.2032E+01	1.3346E+10	4.9467E+01	4.6533E+09	0.0000E+00	3.4600E+03	1.4000E+02	90
8.5455E+00	1.1668E+01	1.5220E+10	4.7916E+01	4.9931E+09	0.0000E+00	3.4610E+03	1.4000E+02	60
5.7180E+00	1.1308E+01	2.0077E+10	4.6793E+01	5.8925E+09	0.0000E+00	3.4620E+03	1.4000E+02	60
6.0475E+00	1.0798E+01	2.2661E+10	4.4984E+01	6.6729E+09	0.0000E+00	3.4630E+03	1.4000E+02	60
6.2320E+00	1.0370E+01	2.1906E+10	4.3070E+01	7.1600E+09	0.0000E+00	3.4640E+03	1.4000E+02	60
6.7330E+00	1.0249E+01	1.9489E+10	4.1846E+01	7.2884E+09	0.0000E+00	3.4650E+03	1.4000E+02	60
7.4905E+00	1.0067E+01	1.7757E+10	4.0824E+01	7.0653E+09	0.0000E+00	3.4660E+03	1.4000E+02	60
8.3515E+00	1.0005E+01	1.5466E+10	4.0850E+01	7.0975E+09	0.0000E+00	3.4670E+03	1.4000E+02	60
8.4925E+00	1.0591E+01	1.3211E+10	4.3082E+01	7.6014E+09	0.0000E+00	3.4680E+03	1.4000E+02	60
9.5750E+00	1.1173E+01	1.3907E+10	4.5053E+01	7.3331E+09	0.0000E+00	3.4690E+03	1.4000E+02	60
1.9277E+01	1.9277E+01	1.1898E+10	3.0530E+01	4.8467E+09	8.3442E+00	3.1880E+03	1.5900E+02	3
2.0185E+01	2.0185E+01	9.9729E+09	3.0487E+01	4.3358E+09	7.7023E+00	3.1890E+03	1.5900E+02	3
2.1144E+01	2.1144E+01	9.1134E+09	2.9637E+01	3.9213E+09	1.2490E+01	3.1900E+03	1.5900E+02	3
2.1090E+01	2.1090E+01	8.5355E+09	2.5721E+01	4.1092E+09	1.0909E+01	3.1910E+03	1.5900E+02	3
2.1521E+01	2.1521E+01	8.4205E+09	2.3233E+01	4.1684E+09	7.6509E+00	3.1920E+03	1.5900E+02	4
2.2284E+01	2.2284E+01	8.6734E+09	2.3263E+01	4.6302E+09	1.1937E+01	3.1930E+03	1.5900E+02	4
2.2664E+01	2.2664E+01	9.6132E+09	2.2104E+01	4.6966E+09	1.3794E+01	3.1940E+03	1.5900E+02	4
2.3164E+01	2.3164E+01	1.0525E+10	2.1974E+01	4.6203E+09	1.1612E+01	3.1950E+03	1.5900E+02	4
2.3835E+01	2.3835E+01	1.0852E+10	2.2308E+01	4.6359E+09	1.2575E+01	3.1960E+03	1.5900E+02	4
2.4457E+01	2.4457E+01	1.0406E+10	2.2080E+01	4.8253E+09	1.6861E+01	3.1970E+03	1.5900E+02	4
2.5534E+01	2.5534E+01	1.0018E+10	2.2160E+01	4.9008E+09	2.1036E+01	3.1980E+03	1.5900E+02	4
2.6223E+01	2.6223E+01	1.0111E+10	2.1636E+01	4.6945E+09	1.9168E+01	3.1990E+03	1.5900E+02	4
2.6531E+01	2.6531E+01	1.0683E+10	2.1606E+01	4.6106E+09	1.6666E+01	3.2000E+03	1.5900E+02	4
2.6615E+01	2.6615E+01	1.0842E+10	2.0332E+01	4.5502E+09	2.1396E+01	3.2010E+03	1.5900E+02	4
2.7343E+01	2.7343E+01	1.0489E+10	2.1464E+01	4.5115E+09	2.0218E+01	3.2020E+03	1.5900E+02	4
2.7830E+01	2.7830E+01	1.0349E+10	2.2315E+01	4.6168E+09	1.7938E+01	3.2030E+03	1.5900E+02	4
2.7823E+01	2.7823E+01	1.0373E+10	2.0719E+01	4.5077E+09	1.6942E+01	3.2040E+03	1.5900E+02	4
2.8231E+01	2.8231E+01	9.7639E+09	2.3309E+01	4.3143E+09	1.4766E+01	3.2050E+03	1.5900E+02	4
2.8010E+01	2.8010E+01	9.9224E+09	2.4020E+01	4.2824E+09	1.7328E+01	3.2060E+03	1.5900E+02	4
2.7896E+01	2.7896E+01	1.0284E+10	2.2111E+01	4.1092E+09	1.6494E+01	3.2070E+03	1.5900E+02	3
2.7661E+01	2.7661E+01	1.0371E+10	2.1536E+01	4.2273E+09	1.7853E+01	3.2080E+03	1.5900E+02	3
2.7087E+01	2.7087E+01	1.0312E+10	2.2015E+01	4.3170E+09	1.8899E+01	3.2090E+03	1.5900E+02	3
2.7242E+01	2.7242E+01	1.0709E+10	2.0148E+01	4.5668E+09	1.7700E+01	3.2100E+03	1.5900E+02	3
2.7244E+01	2.7244E+01	1.1063E+10	1.5458E+01	4.8830E+09	2.4541E+01	3.2110E+03	1.5900E+02	3
2.7817E+01	2.7817E+01	1.1487E+10	1.2975E+01	5.3781E+09	2.3209E+01	3.2120E+03	1.5900E+02	1
2.8941E+01	2.8941E+01	1.1741E+10	1.2542E+01	5.8317E+09	2.2588E+01	3.2130E+03	1.5900E+02	1
2.9627E+01	2.9627E+01	1.2495E+10	9.3904E+00	6.1453E+09	2.5442E+01	3.2140E+03	1.5900E+02	1
2.9709E+01	2.9709E+01	1.3162E+10	6.7421E+00	6.3107E+09	2.0072E+01	3.2150E+03	1.5900E+02	1
2.9987E+01	2.9987E+01	1.3179E+10	6.5442E+00	6.4528E+09	2.2667E+01	3.2160E+03	1.5900E+02	1
